decision_time_ist,difficulty_used,diff_ratio,state_final,power_w_avg,temp_c_avg,hashrate_hs_avg,kWh_5min,cost_5min,hashes_5min,hash_per_kWh,hash_per_J,tariff_inr_per_kwh,state_change
2025-10-17 08:25:00,671555546223,1.1130185683526677,HALF,113.23300217264256,64.04368584987388,6719.578739427896,0.009436083514386878,0.06605258460070815,2015873.6218283689,213634567.64184362,59.342935456067664,,False
2025-10-17 08:30:00,672814296364,1.1141239821722038,HALF,105.9768206325734,62.541392481793686,6892.2477644851315,0.008831401719381118,0.061819812035667825,2067674.3293455394,234127536.60700157,65.03542683527822,,False
2025-10-17 08:35:00,673451255810,1.114186790626925,HALF,106.03403674564102,61.40678853142538,6775.859376791863,0.008836169728803418,0.06185318810162393,2032757.813037559,230049656.7433899,63.90268242871941,,False
2025-10-17 08:40:00,673891909777,1.1139439470106425,HALF,113.77582323418929,63.610074293181974,6809.517811332864,0.009481318602849108,0.06636923021994376,2042855.3433998593,215461100.8205111,59.85030578347531,,False
2025-10-17 08:45:00,675769115438,1.1160651266541322,HALF,116.62118867314274,64.30629503040154,6886.345428645343,0.009718432389428561,0.06802902672599993,2065903.628593603,212575809.12337622,59.04883586760451,,False
2025-10-17 08:50:00,677498692141,1.1179261517590466,HALF,114.04588836059885,61.81740464253334,6876.684121761121,0.009503824030049906,0.06652676821034935,2063005.2365283363,217071068.4462771,60.29751901285474,,False
2025-10-17 08:55:00,666752007562,1.099290373605245,HALF,108.73358548163053,61.910931865210294,6680.420991238923,0.00906113212346921,0.06342792486428447,2004126.297371677,221178354.98511225,61.43843194030896,,False
2025-10-17 09:00:00,666752007562,1.0983875434397992,HALF,116.80747434367126,61.88993470060173,6707.565473208253,0.00973395619530594,0.06813769336714158,2012269.6419624758,206726802.7087346,57.42411186353739,,False
2025-10-17 09:05:00,663009836836,1.0913495360451482,HALF,107.57393040857923,63.636635991255595,6881.08791661053,0.008964494200714936,0.06275145940500455,2064326.374983159,230278064.63620946,63.96612906561374,,False
2025-10-17 09:10:00,660850255413,1.0869277950265441,HALF,114.54499849035638,61.71153606836448,6811.3853225457515,0.009545416540863032,0.06681791578604122,2043415.5967637254,214072962.45439422,59.46471179288728,,False
2025-10-17 09:15:00,657806410549,1.081091896301483,HALF,117.39417481450927,63.29184467592792,6781.612464786341,0.009782847901209106,0.06847993530846375,2034483.7394359023,207964363.74978817,57.76787881938561,,False
